"file","line","type","snippet_60chars","is_production_file"
"src/app/data/admin/SupabaseAdminRepository.ts","527","throw-generic","if (!targetId) throw new Error('معرّف المستخدم مطلوب');","TRUE"
"src/app/data/admin/SupabaseAdminRepository.ts","537","throw-generic","if (!targetId) throw new Error('معرّف المستخدم مطلوب');","TRUE"
"src/app/data/admin/SupabaseAdminRepository.ts","547","throw-generic","if (!targetId) throw new Error('معرّف المستخدم مطلوب');","TRUE"
"src/app/data/admin/SupabaseAdminRepository.ts","565","throw-generic","if (!targetId) throw new Error('معرّف المستخدم مطلوب');","TRUE"
"src/app/data/admin/SupabaseAdminRepository.ts","575","throw-generic","if (!targetId) throw new Error('معرّف المستخدم مطلوب');","TRUE"
"src/app/data/admin/SupabaseAdminRepository.ts","591","throw-generic","if (!targetId) throw new Error('معرّف المستخدم مطلوب');","TRUE"
"src/app/data/DocsVault.ts","40","console:error","console.error('Failed to load docs vault'; e);","TRUE"
"src/app/data/DocsVault.ts","48","console:error","console.error('Failed to save docs vault'; e);","TRUE"
"src/app/data/NotesVault.ts","78","console:error","console.error('Failed to load notes vault'; e);","TRUE"
"src/app/data/NotesVault.ts","86","console:error","console.error('Failed to save notes vault'; e);","TRUE"
"src/app/domain/lawsuit/independentChallengeDossier.ts","225","throw-generic","throw new Error('applyIndependentChallengeSpawn: source stage missing');","TRUE"
"src/app/domain/lawsuit/lawsuitSegmentPersist.ts","34","console:warn","console.warn(","TRUE"
"src/app/hooks/useLawsuitFilesState.ts","339","console:warn","console.warn(","TRUE"
"src/app/hooks/useQuantumTasksContext.ts","28","throw-generic","throw new Error('useQuantumTasksData must be used within QuantumTasksProvider');","TRUE"
"src/app/hooks/useReduceMotion.ts","23","smell-tag:ToDo","* تقليل الحركة من DOM (يُضبط في index عبر applySettingsToDom) + prefers-reduced-","TRUE"
"src/app/infrastructure/persistence/LocalStorageRepository.ts","135","console:error","console.error('❌ [LocalStorageRepository] Failed to save data:'; error);","TRUE"
"src/app/infrastructure/persistence/LocalStorageRepository.ts","178","console:error","console.error('❌ [LocalStorageRepository] Failed to load data:'; error);","TRUE"
"src/app/infrastructure/persistence/LocalStorageRepository.ts","195","console:error","console.error('❌ [LocalStorageRepository] Failed to loadAsync:'; error);","TRUE"
"src/app/infrastructure/persistence/LocalStorageRepository.ts","213","console:error","console.error('❌ [LocalStorageRepository] Failed to remove data:'; error);","TRUE"
"src/app/infrastructure/persistence/LocalStorageRepository.ts","247","console:error","console.error('❌ [LocalStorageRepository] Failed to clear storage:'; error);","TRUE"
"src/app/modules/transactionsThreading/repository.ts","71","throw-generic","if (idx === -1) throw new Error('Transaction not found');","TRUE"
"src/app/modules/transactionsThreading/repository.ts","94","throw-generic","if (idx === -1) throw new Error('Task not found');","TRUE"
"src/app/modules/transactionsThreading/service.ts","64","throw-generic","if (!tx) throw new Error('Transaction not found');","TRUE"
"src/app/modules/transactionsThreading/service.ts","69","throw-generic","if (!parent || parent.transactionId !== input.transactionId) throw new Error('In","TRUE"
"src/app/modules/transactionsThreading/service.ts","92","throw-generic","if (!existing) throw new Error('Task not found');","TRUE"
"src/app/modules/transactionsThreading/service.ts","102","throw-generic","if (!existing) throw new Error('Task not found');","TRUE"
"src/app/modules/transactionsThreading/service.ts","120","throw-generic","if (!existing) throw new Error('Task not found');","TRUE"
"src/app/modules/transactionsThreading/service.ts","133","throw-generic","if (!tx) throw new Error('Transaction not found');","TRUE"
"src/app/modules/transactionsThreading/service.ts","139","throw-generic","if (!tx) throw new Error('Transaction not found');","TRUE"
"src/app/modules/transactionsThreading/service.ts","148","throw-generic","if (!tx) throw new Error('Transaction not found');","TRUE"
"src/app/modules/transactionsThreading/service.ts","175","throw-generic","if (!tx) throw new Error('Transaction not found');","TRUE"
"src/app/modules/transactionsThreading/store.ts","154","throw-generic","throw new Error('transactions-user-not-bound');","TRUE"
"src/app/runtime/capacitorWebShims/pluginStub.ts","13","throw-generic","throw new Error('Geolocation unavailable on web build');","TRUE"
"src/app/runtime/hamiSettingsLoader.ts","39","throw-generic","throw new Error('HamiSettings export missing');","TRUE"
"src/app/runtime/lawsuitLifecycleE2eProbe.ts","21","console:warn","/** مسار الاختبار فقط — البناء يحذف console.warn */","TRUE"
"src/app/runtime/nativeBootSplash.ts","57","console:warn","console.warn('[HamiBoot] notifyReady failed:'; reason);","TRUE"
"src/app/security/csrfSession.ts","43","smell-tag:ToDo","applyCsrfTokenToDocument(token);","TRUE"
"src/app/security/csrfSession.ts","62","smell-tag:ToDo","export function applyCsrfTokenToDocument(token: string): void {","TRUE"
"src/app/security/ensureCsrfSessionReady.ts","6","smell-tag:ToDo","applyCsrfTokenToDocument;","TRUE"
"src/app/security/ensureCsrfSessionReady.ts","75","smell-tag:ToDo","applyCsrfTokenToDocument(token);","TRUE"
"src/app/security/ensureCsrfSessionReady.ts","82","smell-tag:ToDo","applyCsrfTokenToDocument(token);","TRUE"
"src/app/security/ensureCsrfSessionReady.ts","99","smell-tag:ToDo","applyCsrfTokenToDocument(token);","TRUE"
"src/app/services/auth/identityImageNormalize.ts","52","throw-generic","if (!ctx) throw new Error('تعذّر تجهيز الصورة');","TRUE"
"src/app/services/auth/identityImageNormalize.ts","58","throw-generic","throw new Error('تعذّر اعتماد الصورة — أعد الالتقاط بصيغة JPG أو PNG');","TRUE"
"src/app/services/auth/identityImageNormalize.ts","95","throw-generic","throw new Error('الملف فارغ — أرفق صورة حقيقية لوجه أو ظهر الهوية');","TRUE"
"src/app/services/auth/identityImageNormalize.ts","98","throw-generic","throw new Error('حجم الصورة كبير — اختر صورة أوضح وأصغر من 4.5MB');","TRUE"
"src/app/services/auth/identityImageNormalize.ts","102","throw-generic","throw new Error('يُقبل ملف صورة فقط');","TRUE"
"src/app/services/auth/lawyerVerificationRemote.ts","115","throw-generic","throw new Error('تعذّر جلب ملف المحامي');","TRUE"
"src/app/services/auth/lawyerVerificationRemote.ts","135","throw-generic","throw new Error('تعذّر جلب طلبات التوثيق');","TRUE"
"src/app/services/auth/registrationCredentialsSecurity.ts","213","smell-tag:xxx","return 'رقم عراقي معتمد فقط بصيغة 07xxxxxxxx (آسيا سيل / زين / كورك)';","TRUE"
"src/app/services/caseShare/caseShareApiService.ts","89","throw-generic","throw new Error('RECIPIENT_NOT_IN_NETWORK');","TRUE"
"src/app/services/caseShare/caseShareApiService.ts","106","throw-generic","throw new Error('CREATE_SHARE_EMPTY');","TRUE"
"src/app/services/caseShare/caseShareApiService.ts","123","throw-generic","if (!res.share) throw new Error('RESPOND_FAILED');","TRUE"
"src/app/services/caseShare/caseShareApiService.ts","134","throw-generic","if (!updated) throw new Error('SHARE_NOT_FOUND');","TRUE"
"src/app/services/caseShare/caseShareApiService.ts","146","throw-generic","throw new Error('END_SESSION_EMPTY');","TRUE"
"src/app/services/caseShare/caseShareCriminalOwnershipApi.ts","11","throw-generic","if (!id) throw new Error('DOSSIER_ID_REQUIRED');","TRUE"
"src/app/services/caseShare/caseShareCriminalOwnershipApi.ts","17","throw-generic","if (!res?.ok) throw new Error('CRIMINAL_OWNERSHIP_REGISTER_FAILED');","TRUE"
"src/app/services/caseShare/caseShareMasking.ts","9","smell-tag:XXX","const HIDDEN_CASE = '[XXXX]';","TRUE"
"src/app/services/caseShare/caseShareRepository.ts","168","throw-generic","throw new Error('RECIPIENT_NOT_IN_NETWORK');","TRUE"
"src/app/services/cloud/lawyerCalendarCloud.ts","151","throw-generic","if (!event.userId) throw new Error('userId مطلوب لحفظ الموعد');","TRUE"
"src/app/services/cloud/lawyerCalendarCloud.ts","182","throw-generic","if (!eventId || !userId) throw new Error('معرف الموعد والمستخدم مطلوب');","TRUE"
"src/app/services/cloud/lawyerCommunityCloud.ts","44","console:warn","console.warn('[LawyerStorage] ┘╪┤┘ ╪ص╪░┘ ┘à┘┘(╪د╪ز) ┘à┘ ╪د┘┘à╪«╪▓┘:'; to","TRUE"
"src/app/services/cloud/lawyerCommunityCloud.ts","519","throw-generic","if (!normalized) throw new Error('╪ذ┘è╪د┘╪د╪ز ╪د┘┘à┘╪┤┘ê╪▒ ╪║┘è╪▒ ╪╡╪د┘╪ص╪ر'","TRUE"
"src/app/services/cloud/lawyerCommunityCloud.ts","660","throw-generic","if (!post) throw new Error('المنشور غير موجود');","TRUE"
"src/app/services/cloud/lawyerCommunityCloud.ts","661","throw-generic","if (post.isLocked === true) throw new Error('النقاش على هذا المنشور مقفل');","TRUE"
"src/app/services/cloud/lawyerCommunityCloud.ts","664","throw-generic","if (!parent) throw new Error('التعليق الأصل غير موجود في هذا المنشور');","TRUE"
"src/app/services/cloud/lawyerCommunityCloud.ts","678","throw-generic","if (!post) throw new Error('╪د┘┘à┘╪┤┘ê╪▒ ╪║┘è╪▒ ┘à┘ê╪ش┘ê╪»');","TRUE"
"src/app/services/cloud/lawyerCommunityCloud.ts","680","throw-generic","if (!comment) throw new Error('╪د┘╪ز╪╣┘┘è┘é ╪║┘è╪▒ ┘à┘ê╪ش┘ê╪»');","TRUE"
"src/app/services/cloud/lawyerCommunityCloud.ts","684","throw-generic","throw new Error('┘┘è╪│ ┘╪»┘è┘â ╪╡┘╪د╪ص┘è╪ر ┘╪ص╪░┘ ┘ç╪░╪د ╪د┘╪ز╪╣┘┘è┘é');","TRUE"
"src/app/services/cloud/lawyerCommunityCloud.ts","702","throw-generic","if (!post) throw new Error('╪د┘┘à┘╪┤┘ê╪▒ ╪║┘è╪▒ ┘à┘ê╪ش┘ê╪»');","TRUE"
"src/app/services/cloud/lawyerCommunityCloud.ts","704","throw-generic","if (!comment) throw new Error('╪د┘╪ز╪╣┘┘è┘é ╪║┘è╪▒ ┘à┘ê╪ش┘ê╪»');","TRUE"
"src/app/services/cloud/lawyerCommunityCloud.ts","709","throw-generic","if (trimmed.length < 2) throw new Error('┘╪╡ ╪د┘╪ز╪╣┘┘è┘é ┘é╪╡┘è╪▒ ╪ش╪»╪د┘ï')","TRUE"
"src/app/services/cloud/lawyerCommunityCloud.ts","728","throw-generic","throw new Error('┘┘è╪│ ┘╪»┘è┘â ╪╡┘╪د╪ص┘è╪ر ┘╪ص╪░┘ ┘ç╪░╪د ╪د┘┘à┘╪┤┘ê╪▒');","TRUE"
"src/app/services/cloud/lawyerCommunityCloud.ts","735","throw-generic","if (!post) throw new Error('╪د┘┘à┘╪┤┘ê╪▒ ╪║┘è╪▒ ┘à┘ê╪ش┘ê╪»');","TRUE"
"src/app/services/cloud/lawyerCommunityCloud.ts","757","throw-generic","if (!post) throw new Error('╪د┘┘à┘╪┤┘ê╪▒ ╪║┘è╪▒ ┘à┘ê╪ش┘ê╪»');","TRUE"
"src/app/services/cloud/lawyerCommunityCloud.ts","761","throw-generic","throw new Error('┘┘è╪│ ┘╪»┘è┘â ╪╡┘╪د╪ص┘è╪ر ┘┘é┘┘ ╪د┘┘┘é╪د╪┤');","TRUE"
"src/app/services/cloud/lawyerCommunityCloud.ts","781","throw-generic","throw new Error('┘┘è╪│ ┘╪»┘è┘â ╪╡┘╪د╪ص┘è╪ر ╪ز╪س╪ذ┘è╪ز ╪د┘┘à┘╪┤┘ê╪▒╪د╪ز');","TRUE"
"src/app/services/cloud/lawyerCommunityCloud.ts","784","throw-generic","if (!post) throw new Error('╪د┘┘à┘╪┤┘ê╪▒ ╪║┘è╪▒ ┘à┘ê╪ش┘ê╪»');","TRUE"
"src/app/services/cloud/lawyerProfileCloud.ts","284","throw-generic","throw new Error('profile-persist-failed');","TRUE"
"src/app/services/cloud/lawyerRepositoryCloud.ts","253","throw-generic","if (!normalized) throw new Error('بيانات المستند غير صالحة');","TRUE"
"src/app/services/cloud/lawyerTransactionsCloud.ts","148","throw-generic","throw new Error('userId و id مطلوبان');","TRUE"
"src/app/services/CryptoService.ts","8","console:warn","if (__DEV__) console.warn(...a);","TRUE"
"src/app/services/CryptoService.ts","11","console:error","if (__DEV__) console.error(...a);","TRUE"
"src/app/services/CryptoService.ts","453","throw-generic","throw new Error('CryptoService failed to adopt master key');","TRUE"
"src/app/services/CryptoService.ts","865","throw-generic","throw new Error('CryptoService not initialized. Call initialize() first.');","TRUE"
"src/app/services/CryptoService.ts","879","throw-generic","throw new Error('CryptoService not initialized. Call initialize() first.');","TRUE"
"src/app/services/CryptoService.ts","910","throw-generic","throw new Error('CryptoService not initialized. Call initialize() first.');","TRUE"
"src/app/services/CryptoService.ts","915","throw-generic","if (!ivB64 || !cipherB64) throw new Error('[CryptoService] Tampered data: invali","TRUE"
"src/app/services/forum/forumApi/forumApiComments.ts","36","throw-generic","if (!res.post) throw new Error('استجابة غير صالحة');","TRUE"
"src/app/services/forum/forumApi/forumApiComments.ts","57","throw-generic","if (!userId) throw new Error('يجب تسجيل الدخول');","TRUE"
"src/app/services/forum/forumApi/forumApiComments.ts","66","throw-generic","if (!res.post) throw new Error('استجابة غير صالحة');","TRUE"
"src/app/services/forum/forumApi/forumApiComments.ts","81","throw-generic","if (!userId) throw new Error('يجب تسجيل الدخول');","TRUE"
"src/app/services/forum/forumApi/forumApiComments.ts","91","throw-generic","if (!res.post) throw new Error('استجابة غير صالحة');","TRUE"
"src/app/services/forum/forumApi/forumApiGroups.ts","53","throw-generic","if (!creatorId) throw new Error('يجب تسجيل الدخول');","TRUE"
"src/app/services/forum/forumApi/forumApiGroups.ts","59","throw-generic","if (!res.group) throw new Error('استجابة غير صالحة');","TRUE"
"src/app/services/forum/forumApi/forumApiGroups.ts","64","throw-generic","if (!creatorId) throw new Error('يجب تسجيل الدخول');","TRUE"
"src/app/services/forum/forumApi/forumApiGroups.ts","76","throw-generic","if (!lawyerId) throw new Error('يجب تسجيل الدخول');","TRUE"
"src/app/services/forum/forumApi/forumApiGroups.ts","79","throw-generic","if (!group) throw new Error('المجموعة غير موجودة');","TRUE"
"src/app/services/forum/forumApi/forumApiGroups.ts","87","throw-generic","if (!res.group) throw new Error('استجابة غير صالحة');","TRUE"
"src/app/services/forum/forumApi/forumApiGroups.ts","92","throw-generic","if (!lawyerId) throw new Error('يجب تسجيل الدخول');","TRUE"
"src/app/services/forum/forumApi/forumApiGroups.ts","95","throw-generic","if (!group) throw new Error('المجموعة غير موجودة');","TRUE"
"src/app/services/forum/forumApi/forumApiGroups.ts","104","throw-generic","if (!lawyerId) throw new Error('يجب تسجيل الدخول');","TRUE"
"src/app/services/forum/forumApi/forumApiGroups.ts","114","throw-generic","if (!lawyerId) throw new Error('يجب تسجيل الدخول');","TRUE"
"src/app/services/forum/forumApi/forumApiPosts.ts","79","throw-generic","if (!userId) throw new Error('يجب تسجيل الدخول');","TRUE"
"src/app/services/forum/forumApi/forumApiPosts.ts","90","throw-generic","throw new Error('ليس لديك صلاحية لحذف هذا المنشور');","TRUE"
"src/app/services/forum/forumApi/forumApiPosts.ts","106","throw-generic","if (!res.post) throw new Error('المنشور غير موجود بعد التثبيت');","TRUE"
"src/app/services/forum/forumApi/forumApiPosts.ts","135","throw-generic","if (!userId) throw new Error('يجب تسجيل الدخول');","TRUE"
"src/app/services/forum/forumApi/forumApiPosts.ts","206","throw-generic","if (!userId) throw new Error('يجب تسجيل الدخول');","TRUE"
"src/app/services/forum/forumApi/forumApiPosts.ts","225","throw-generic","if (!userId) throw new Error('يجب تسجيل الدخول');","TRUE"
"src/app/services/forum/forumApi/forumApiPosts.ts","268","throw-generic","if (!res.post) throw new Error('تعذّر تحديث حالة القفل');","TRUE"
"src/app/services/forum/forumApi/forumApiPosts.ts","273","throw-generic","throw new Error('ليس لديك صلاحية لقفل النقاش');","TRUE"
"src/app/services/forum/forumApi/forumApiRepository.ts","29","throw-generic","if (!res.document) throw new Error('استجابة غير صالحة');","TRUE"
"src/app/services/forum/forumApi/forumApiRepository.ts","44","throw-generic","if (!res.document) throw new Error('استجابة غير صالحة');","TRUE"
"src/app/services/forum/forumApi/forumApiSocial.ts","62","throw-generic","if (!userId) throw new Error('يجب تسجيل الدخول');","TRUE"
"src/app/services/forum/forumApi/forumApiSocial.ts","63","throw-generic","if (userId === followingId) throw new Error('لا يمكنك متابعة نفسك');","TRUE"
"src/app/services/forum/forumApi/forumApiSocial.ts","84","throw-generic","if (!userId) throw new Error('يجب تسجيل الدخول');","TRUE"
"src/app/services/forum/forumApi/forumApiSocial.ts","104","throw-generic","if (!userId) throw new Error('يجب تسجيل الدخول');","TRUE"
"src/app/services/forum/forumApi/forumApiSocial.ts","182","throw-generic","if (!userId) throw new Error('يجب تسجيل الدخول');","TRUE"
"src/app/services/forum/forumBffAccessPolicy.ts","32","throw-generic","throw new Error('يجب الانضمام للمجموعة قبل النشر فيها');","TRUE"
"src/app/services/forum/forumCommentAccess.ts","32","throw-generic","throw new Error('التعليق غير موجود');","TRUE"
"src/app/services/forum/forumCommentAccess.ts","37","throw-generic","throw new Error('المنشور غير موجود');","TRUE"
"src/app/services/forum/forumCommentAddGuard.ts","7","throw-generic","throw new Error('النقاش على هذا المنشور مقفل');","TRUE"
"src/app/services/forum/forumCommentAddGuard.ts","20","throw-generic","throw new Error('التعليق الأصل غير موجود في هذا المنشور');","TRUE"
"src/app/services/forum/forumCommentAddGuard.ts","32","throw-generic","throw new Error('تجاوزت حد تداخل الردود');","TRUE"
"src/app/services/forum/forumFollowRepository.ts","60","throw-generic","throw new Error('لا يمكنك متابعة نفسك');","TRUE"
"src/app/services/forum/forumFollowRepository.ts","160","throw-generic","if (!row) throw new Error('لم تعد تتابع هذا المحامي');","TRUE"
"src/app/services/forum/forumGroupMutationGate.ts","17","throw-generic","throw new Error('يجب الانضمام للمجموعة قبل التفاعل مع منشوراتها');","TRUE"
"src/app/services/forum/forumGroupRepository.ts","123","throw-generic","if (!group) throw new Error('تعذّر إنشاء المجموعة');","TRUE"
"src/app/services/forum/forumOfficialStats.ts","33","throw-generic","if (error) throw new Error('forum stats count failed');","TRUE"
"src/app/services/forum/forumPostCreateGuard.ts","21","throw-generic","throw new Error('يجب رفع المرفق إلى الخادم قبل النشر');","TRUE"
"src/app/services/forum/forumPostPersistActions.ts","24","throw-generic","throw new Error('no-attachment');","TRUE"
"src/app/services/forum/forumPostPersistActions.ts","41","throw-generic","throw new Error('fetch-failed');","TRUE"
"src/app/services/forum/forumRepository.ts","80","throw-generic","if (existing) throw new Error('معرّف المنشور مستخدم مسبقاً');","TRUE"
"src/app/services/forum/forumRepository.ts","88","throw-generic","if (error.code === '23505') throw new Error('معرّف المنشور مستخدم مسبقاً');","TRUE"
"src/app/services/forum/forumRepository.ts","129","throw-generic","if (!post) throw new Error('المنشور غير موجود');","TRUE"
"src/app/services/forum/forumRepository.ts","131","throw-generic","throw new Error('ليس لديك صلاحية لتعديل هذا المنشور');","TRUE"
"src/app/services/forum/forumRepository.ts","142","throw-generic","if (!post) throw new Error('المنشور غير موجود');","TRUE"
"src/app/services/forum/forumRepository.ts","157","throw-generic","if (!post) throw new Error('المنشور غير موجود');","TRUE"
"src/app/services/forum/forumRepository.ts","159","throw-generic","throw new Error('ليس لديك صلاحية لحذف هذا المنشور');","TRUE"
"src/app/services/forum/forumRepository.ts","171","throw-generic","if (!post) throw new Error('المنشور غير موجود');","TRUE"
"src/app/services/forum/forumRepository.ts","173","throw-generic","throw new Error('ليس لديك صلاحية لقفل النقاش');","TRUE"
"src/app/services/forum/forumRepositoryComments.ts","19","throw-generic","if (!existingPost) throw new Error('المنشور غير موجود');","TRUE"
"src/app/services/forum/forumRepositoryComments.ts","27","throw-generic","if (!post) throw new Error('المنشور غير موجود');","TRUE"
"src/app/services/forum/forumRepositoryComments.ts","52","throw-generic","if (!post) throw new Error('المنشور غير موجود');","TRUE"
"src/app/services/forum/forumRepositoryComments.ts","73","throw-generic","if (!post) throw new Error('المنشور غير موجود');","TRUE"
"src/app/services/forum/forumRepositoryComments.ts","75","throw-generic","if (!comment) throw new Error('التعليق غير موجود');","TRUE"
"src/app/services/forum/forumRepositoryComments.ts","79","throw-generic","throw new Error('ليس لديك صلاحية لحذف هذا التعليق');","TRUE"
"src/app/services/forum/forumRepositoryComments.ts","107","throw-generic","if (!refreshed) throw new Error('المنشور غير موجود');","TRUE"
"src/app/services/forum/forumRepositoryComments.ts","118","throw-generic","if (!post) throw new Error('المنشور غير موجود');","TRUE"
"src/app/services/forum/forumRepositoryComments.ts","120","throw-generic","if (!comment) throw new Error('التعليق غير موجود');","TRUE"
"src/app/services/forum/forumRepositoryComments.ts","122","throw-generic","throw new Error('ليس لديك صلاحية لتعديل هذا التعليق');","TRUE"
"src/app/services/forum/forumRepositoryComments.ts","125","throw-generic","throw new Error('لا يمكن تعديل تعليق مميّز كأفضل إجابة');","TRUE"
"src/app/services/forum/forumRepositoryComments.ts","128","throw-generic","if (trimmed.length < 2) throw new Error('نص التعليق قصير جداً');","TRUE"
"src/app/services/forum/forumRepositoryComments.ts","129","throw-generic","if (trimmed.length > 5_000) throw new Error('نص التعليق طويل جداً');","TRUE"
"src/app/services/forum/forumRepositoryComments.ts","143","throw-generic","if (!refreshed) throw new Error('المنشور غير موجود');","TRUE"
"src/app/services/forum/forumRepositoryDocs.ts","23","smell-tag:ToDo","rowToDocument;","TRUE"
"src/app/services/forum/forumRepositoryDocs.ts","43","smell-tag:ToDo",".map(rowToDocument)","TRUE"
"src/app/services/forum/forumRepositoryDocs.ts","103","smell-tag:ToDo",".map(rowToDocument)","TRUE"
"src/app/services/forum/forumRepositoryDocs.ts","111","throw-generic","if (!admin) throw new Error('تعذّر حفظ المستند في الفهرس');","TRUE"
"src/app/services/forum/forumRepositoryDocs.ts","133","smell-tag:ToDo","if (data) return rowToDocument(data as ForumRepositoryDocRow);","TRUE"
"src/app/services/forum/forumRepositoryDocs.ts","135","throw-generic","if (isMissingTableError(error.message)) throw new Error('فهرس المستودع غير جاهز ","TRUE"
"src/app/services/forum/forumRepositoryDocs.ts","136","throw-generic","throw new Error('تعذّر حفظ المستند في الفهرس');","TRUE"
"src/app/services/forum/forumRepositoryDocs.ts","148","throw-generic","if (!admin) throw new Error('تعذّر تحديث المستند في الفهرس');","TRUE"
"src/app/services/forum/forumRepositoryDocs.ts","153","throw-generic","if (isMissingTableError(error.message)) throw new Error('فهرس المستودع غير جاهز ","TRUE"
"src/app/services/forum/forumRepositoryDocs.ts","154","throw-generic","throw new Error('تعذّر تحديث المستند في الفهرس');","TRUE"
"src/app/services/forum/forumRepositoryDocs.ts","157","throw-generic","if (rows.length === 0) throw new Error('المستند غير موجود أو لا يخصّك');","TRUE"
"src/app/services/forum/forumRepositoryDocs.ts","158","smell-tag:ToDo","return rowToDocument(rows[0]!);","TRUE"
"src/app/services/forum/forumRepositoryDocsDelete.ts","11","throw-generic","if (!admin) throw new Error('تعذّر حذف المستند من الفهرس');","TRUE"
"src/app/services/forum/forumRepositoryDocsDelete.ts","19","throw-generic","throw new Error('تعذّر حذف المستند من الفهرس');","TRUE"
"src/app/services/forum/forumRepositoryDocsDelete.ts","21","throw-generic","if (!existing) throw new Error('المستند غير موجود أو لا يخصّك');","TRUE"
"src/app/services/forum/forumRepositoryDocsDelete.ts","24","throw-generic","throw new Error('المستند غير موجود أو لا يخصّك');","TRUE"
"src/app/services/forum/forumRepositoryDocsDelete.ts","29","throw-generic","throw new Error('تعذّر حذف المستند من الفهرس');","TRUE"
"src/app/services/forum/forumRepositoryDocsMap.ts","41","smell-tag:ToDo","export function rowToDocument(row: ForumRepositoryDocRow): RepositoryDocument {","TRUE"
"src/app/services/forum/forumRepositoryDocsSanitize.ts","25","throw-generic","throw new Error('يجب رفع الملف إلى الخادم قبل النشر');","TRUE"
"src/app/services/forum/forumRepositoryDocsSanitize.ts","28","throw-generic","throw new Error('مسار الملف لا يخص الناشر');","TRUE"
"src/app/services/forum/forumRepositoryDocsSanitize.ts","51","throw-generic","throw new Error('العنوان والوصف مطلوبان');","TRUE"
"src/app/services/forum/forumRepositoryDocsSanitize.ts","58","throw-generic","throw new Error('نوع المستند غير صالح');","TRUE"
"src/app/services/forum/forumRepositoryDocsSanitize.ts","71","throw-generic","if (!fileName) throw new Error('اسم الملف مطلوب');","TRUE"
"src/app/services/forum/forumRepositoryModeration.ts","215","throw-generic","if (!comment) throw new Error('التعليق غير موجود');","TRUE"
"src/app/services/forum/forumRepositoryModeration.ts","217","throw-generic","throw new Error('لا يمكنك التصويت على تعليقك');","TRUE"
"src/app/services/forumApiService.ts","93","throw-generic","if (!res.ok) throw new Error('تعذّر جلب المنشورات');","TRUE"
"src/app/services/forumApiService.ts","151","throw-generic","if (!res.post) throw new Error('استجابة غير صالحة');","TRUE"
"src/app/services/forumAttachmentService.ts","126","throw-generic","throw new Error('forum-attachment-idb-failed');","TRUE"
"src/app/services/forumAttachmentService.ts","211","throw-generic","throw new Error('forum-attachment-missing-bytes');","TRUE"
"src/app/services/forumBlobStore.ts","63","throw-generic","if (!db) throw new Error('forum blob store unavailable');","TRUE"
"src/app/services/InputSanitizerService.ts","126","smell-tag:XXX","// أرقام عراقية: 07XX XXXXXXX","TRUE"
"src/app/services/lawyer-cloud.ts","94","throw-generic","if (!doc) throw new Error('المستند غير موجود');","TRUE"
"src/app/services/lawyer-cloud.ts","100","throw-generic","throw new Error('ليس لديك صلاحية لحذف هذا المستند');","TRUE"
"src/app/services/lawyer-cloud.ts","114","throw-generic","if (!existing) throw new Error('المستند غير موجود');","TRUE"
"src/app/services/lawyer-cloud.ts","120","throw-generic","throw new Error('ليس لديك صلاحية لتعديل هذا المستند');","TRUE"
"src/app/services/notifications/fcm/fcmTokenStore.server.ts","26","throw-generic","if (!kv) throw new Error('KV admin unavailable');","TRUE"
"src/app/services/notifications/inbox/notificationServerKvIo.ts","22","throw-generic","if (!kv) throw new Error('KV admin unavailable');","TRUE"
"src/app/services/notifications/inbox/notificationServerKvIo.ts","28","throw-generic","if (!kv) throw new Error('KV admin unavailable');","TRUE"
"src/app/services/notifications/inbox/notificationServerKvIo.ts","34","throw-generic","if (!kv) throw new Error('KV admin unavailable');","TRUE"
"src/app/services/notifications/inbox/notificationServerKvIo.ts","40","throw-generic","if (!kv) throw new Error('KV admin unavailable');","TRUE"
"src/app/services/notifications/notificationProductionReadiness.ts","25","console:warn","console.warn(","TRUE"
"src/app/services/plaintextFallbackSignal.ts","25","console:warn","console.warn(","TRUE"
"src/app/services/profile/buildProfileEditPersistPayload.ts","32","throw-generic","throw new Error('profile-edit-name-required');","TRUE"
"src/app/services/profile/profileContactNavigation.ts","189","smell-tag:XXX","return '07XXXXXXXX';","TRUE"
"src/app/services/profile/profileImageEditor.ts","91","throw-generic","if (!ctx) throw new Error('canvas unavailable');","TRUE"
"src/app/services/profile/profileImageEditor.ts","134","throw-generic","if (!ctx) throw new Error('canvas unavailable');","TRUE"
"src/app/services/profile/profileImageEditor.ts","145","throw-generic","if (!blob) throw new Error('export failed');","TRUE"
"src/app/services/profileMediaCompress.ts","64","throw-generic","if (!sourceWidth || !sourceHeight || !drawSource!) throw new Error('invalid dime","TRUE"
"src/app/services/profileMediaCompress.ts","76","throw-generic","if (!ctx) throw new Error('canvas unavailable');","TRUE"
"src/app/services/profileMediaCompress.ts","87","throw-generic","throw new Error('image too large');","TRUE"
"src/app/services/profileMediaCompress.ts","90","throw-generic","throw new Error('image too large');","TRUE"
"src/app/services/profileMediaService.ts","45","throw-generic","throw new Error('نوع الملف غير مدعوم');","TRUE"
"src/app/services/profileMediaService.ts","48","throw-generic","throw new Error('image too large');","TRUE"
"src/app/services/profileMediaService.ts","67","throw-generic","if (!safe) throw new Error('image too large');","TRUE"
"src/app/services/profileMediaService.ts","74","throw-generic","if (!safe) throw new Error('image too large');","TRUE"
"src/app/services/pushSubscriptionStore.ts","10","throw-generic","if (!isKvProxyNetworkEnabled()) throw new Error('kv_local_only');","TRUE"
